Date,Store,Category,Demand,IsPromo,IsSeason,StockLevel
2024-10-09,11,Recycled Denim,449,1,0,148
2024-10-09,11,Organic Cotton Tees,325,0,0,175
2024-10-09,11,Vegan Leather bags,314,0,0,354
2024-10-09,11,Bamboo Activewear,364,0,0,256
2024-10-10,11,Recycled Denim,283,0,0,688
2024-10-10,11,Organic Cotton Tees,322,0,0,126
2024-10-10,11,Vegan Leather bags,620,1,0,605
2024-10-10,11,Bamboo Activewear,301,0,0,387
2024-10-11,11,Recycled Denim,475,0,0,616
2024-10-11,11,Organic Cotton Tees,324,0,0,730
2024-10-11,11,Vegan Leather bags,435,0,0,697
2024-10-11,11,Bamboo Activewear,735,1,0,164
2024-10-12,11,Recycled Denim,307,0,0,514
2024-10-12,11,Organic Cotton Tees,506,0,0,615
2024-10-12,11,Vegan Leather bags,373,0,0,563
2024-10-12,11,Bamboo Activewear,478,0,0,947
2024-10-13,11,Recycled Denim,417,0,0,281
2024-10-13,11,Organic Cotton Tees,740,1,0,307
2024-10-13,11,Vegan Leather bags,544,0,0,302
2024-10-13,11,Bamboo Activewear,332,0,0,841
2024-10-14,11,Recycled Denim,285,0,0,689
2024-10-14,11,Organic Cotton Tees,298,0,0,727
2024-10-14,11,Vegan Leather bags,313,0,0,423
2024-10-14,11,Bamboo Activewear,322,0,0,666
2024-10-15,11,Recycled Denim,333,0,0,154
2024-10-15,11,Organic Cotton Tees,241,0,0,359
2024-10-15,11,Vegan Leather bags,256,0,0,419
2024-10-15,11,Bamboo Activewear,322,0,0,369
2024-10-16,11,Recycled Denim,280,0,0,284
2024-10-16,11,Organic Cotton Tees,319,0,0,819
2024-10-16,11,Vegan Leather bags,253,0,0,513
2024-10-16,11,Bamboo Activewear,403,0,0,455
2024-10-17,11,Recycled Denim,237,0,0,528
2024-10-17,11,Organic Cotton Tees,331,0,0,843
2024-10-17,11,Vegan Leather bags,245,0,0,826
2024-10-17,11,Bamboo Activewear,250,0,0,935
2024-10-18,11,Recycled Denim,392,0,0,377
2024-10-18,11,Organic Cotton Tees,288,0,0,463
2024-10-18,11,Vegan Leather bags,401,0,0,117
2024-10-18,11,Bamboo Activewear,395,0,0,352
2024-10-19,11,Recycled Denim,372,0,0,979
2024-10-19,11,Organic Cotton Tees,418,0,0,358
2024-10-19,11,Vegan Leather bags,480,0,0,305
2024-10-19,11,Bamboo Activewear,429,0,0,112
2024-10-20,11,Recycled Denim,303,0,0,621
2024-10-20,11,Organic Cotton Tees,554,0,0,409
2024-10-20,11,Vegan Leather bags,463,0,0,301
2024-10-20,11,Bamboo Activewear,496,0,0,511
2024-10-21,11,Recycled Denim,499,1,0,439
2024-10-21,11,Organic Cotton Tees,328,0,0,233
2024-10-21,11,Vegan Leather bags,278,0,0,161
2024-10-21,11,Bamboo Activewear,380,0,0,186
2024-10-22,11,Recycled Denim,256,0,0,415
2024-10-22,11,Organic Cotton Tees,308,0,0,912
2024-10-22,11,Vegan Leather bags,458,1,0,134
2024-10-22,11,Bamboo Activewear,274,0,0,482
2024-10-23,11,Recycled Denim,442,1,0,332
2024-10-23,11,Organic Cotton Tees,341,0,0,912
2024-10-23,11,Vegan Leather bags,308,0,0,357
2024-10-23,11,Bamboo Activewear,314,0,0,886
2024-10-24,11,Recycled Denim,334,0,0,168
2024-10-24,11,Organic Cotton Tees,291,0,0,522
2024-10-24,11,Vegan Leather bags,307,0,0,367
2024-10-24,11,Bamboo Activewear,292,0,0,456
2024-10-25,11,Recycled Denim,349,0,0,831
2024-10-25,11,Organic Cotton Tees,401,0,0,590
2024-10-25,11,Vegan Leather bags,729,1,0,317
2024-10-25,11,Bamboo Activewear,450,0,0,802
2024-10-26,11,Recycled Denim,295,0,0,295
2024-10-26,11,Organic Cotton Tees,336,0,0,917
2024-10-26,11,Vegan Leather bags,388,0,0,565
2024-10-26,11,Bamboo Activewear,404,0,0,597
2024-10-27,11,Recycled Denim,503,0,0,994
2024-10-27,11,Organic Cotton Tees,338,0,0,684
2024-10-27,11,Vegan Leather bags,438,0,0,867
2024-10-27,11,Bamboo Activewear,688,1,0,483
2024-10-28,11,Recycled Denim,267,0,0,199
2024-10-28,11,Organic Cotton Tees,221,0,0,545
2024-10-28,11,Vegan Leather bags,381,0,0,865
2024-10-28,11,Bamboo Activewear,315,0,0,252
2024-10-29,11,Recycled Denim,352,0,0,518
2024-10-29,11,Organic Cotton Tees,354,0,0,300
2024-10-29,11,Vegan Leather bags,305,0,0,774
2024-10-29,11,Bamboo Activewear,313,0,0,479
2024-10-30,11,Recycled Denim,389,0,0,535
2024-10-30,11,Organic Cotton Tees,353,0,0,413
2024-10-30,11,Vegan Leather bags,269,0,0,672
2024-10-30,11,Bamboo Activewear,417,0,0,721
2024-10-31,11,Recycled Denim,167,0,0,814
2024-10-31,11,Organic Cotton Tees,293,0,0,359
2024-10-31,11,Vegan Leather bags,341,0,0,877
2024-10-31,11,Bamboo Activewear,304,0,0,152
2024-11-01,11,Recycled Denim,697,0,1,122
2024-11-01,11,Organic Cotton Tees,651,0,1,435
2024-11-01,11,Vegan Leather bags,656,0,1,612
2024-11-01,11,Bamboo Activewear,1038,1,1,865
2024-11-02,11,Recycled Denim,1560,1,1,629
2024-11-02,11,Organic Cotton Tees,765,0,1,118
2024-11-02,11,Vegan Leather bags,585,0,1,362
2024-11-02,11,Bamboo Activewear,622,0,1,589
2024-11-03,11,Recycled Denim,640,0,1,391
2024-11-03,11,Organic Cotton Tees,627,0,1,434
2024-11-03,11,Vegan Leather bags,755,0,1,780
2024-11-03,11,Bamboo Activewear,924,0,1,572
2024-11-04,11,Recycled Denim,1311,1,1,938
2024-11-04,11,Organic Cotton Tees,681,0,1,302
2024-11-04,11,Vegan Leather bags,399,0,1,194
2024-11-04,11,Bamboo Activewear,654,0,1,173
2024-11-05,11,Recycled Denim,991,1,1,951
2024-11-05,11,Organic Cotton Tees,577,0,1,406
2024-11-05,11,Vegan Leather bags,368,0,1,898
2024-11-05,11,Bamboo Activewear,597,0,1,404
2024-11-06,11,Recycled Denim,492,0,1,726
2024-11-06,11,Organic Cotton Tees,504,0,1,739
2024-11-06,11,Vegan Leather bags,545,0,1,169
2024-11-06,11,Bamboo Activewear,588,0,1,595
2024-11-07,11,Recycled Denim,508,0,1,443
2024-11-07,11,Organic Cotton Tees,572,0,1,805
2024-11-07,11,Vegan Leather bags,599,0,1,388
2024-11-07,11,Bamboo Activewear,497,0,1,991
2024-11-08,11,Recycled Denim,518,0,1,658
2024-11-08,11,Organic Cotton Tees,758,0,1,478
2024-11-08,11,Vegan Leather bags,1230,1,1,239
2024-11-08,11,Bamboo Activewear,602,0,1,853
2024-11-09,11,Recycled Denim,700,0,1,103
2024-11-09,11,Organic Cotton Tees,861,0,1,355
2024-11-09,11,Vegan Leather bags,694,0,1,962
2024-11-09,11,Bamboo Activewear,540,0,1,931
2024-11-10,11,Recycled Denim,727,0,1,132
2024-11-10,11,Organic Cotton Tees,537,0,1,518
2024-11-10,11,Vegan Leather bags,1206,1,1,541
2024-11-10,11,Bamboo Activewear,1327,1,1,869
2024-11-11,11,Recycled Denim,518,0,1,371
2024-11-11,11,Organic Cotton Tees,878,1,1,675
2024-11-11,11,Vegan Leather bags,725,0,1,651
2024-11-11,11,Bamboo Activewear,671,0,1,113
2024-11-12,11,Recycled Denim,613,0,1,220
2024-11-12,11,Organic Cotton Tees,526,0,1,611
2024-11-12,11,Vegan Leather bags,1169,1,1,851
2024-11-12,11,Bamboo Activewear,601,0,1,301
2024-11-13,11,Recycled Denim,537,0,1,835
2024-11-13,11,Organic Cotton Tees,640,0,1,894
2024-11-13,11,Vegan Leather bags,669,0,1,970
2024-11-13,11,Bamboo Activewear,1129,1,1,764
2024-11-14,11,Recycled Denim,605,0,1,576
2024-11-14,11,Organic Cotton Tees,570,0,1,543
2024-11-14,11,Vegan Leather bags,539,0,1,675
2024-11-14,11,Bamboo Activewear,730,0,1,993
2024-11-15,11,Recycled Denim,884,0,1,192
2024-11-15,11,Organic Cotton Tees,731,0,1,920
2024-11-15,11,Vegan Leather bags,767,0,1,692
2024-11-15,11,Bamboo Activewear,1309,1,1,308
2024-11-16,11,Recycled Denim,914,0,1,890
2024-11-16,11,Organic Cotton Tees,705,0,1,303
2024-11-16,11,Vegan Leather bags,723,0,1,388
2024-11-16,11,Bamboo Activewear,654,0,1,580
2024-11-17,11,Recycled Denim,717,0,1,389
2024-11-17,11,Organic Cotton Tees,913,0,1,658
2024-11-17,11,Vegan Leather bags,736,0,1,131
2024-11-17,11,Bamboo Activewear,1556,1,1,506
2024-11-18,11,Recycled Denim,712,0,1,319
2024-11-18,11,Organic Cotton Tees,521,0,1,431
2024-11-18,11,Vegan Leather bags,411,0,1,102
2024-11-18,11,Bamboo Activewear,570,0,1,903
2024-11-19,11,Recycled Denim,602,0,1,628
2024-11-19,11,Organic Cotton Tees,545,0,1,115
2024-11-19,11,Vegan Leather bags,609,0,1,466
2024-11-19,11,Bamboo Activewear,676,0,1,472
2024-11-20,11,Recycled Denim,803,1,1,504
2024-11-20,11,Organic Cotton Tees,761,0,1,159
2024-11-20,11,Vegan Leather bags,631,0,1,648
2024-11-20,11,Bamboo Activewear,616,0,1,377
2024-11-21,11,Recycled Denim,650,0,1,852
2024-11-21,11,Organic Cotton Tees,948,1,1,241
2024-11-21,11,Vegan Leather bags,489,0,1,304
2024-11-21,11,Bamboo Activewear,1110,1,1,488
2024-11-22,11,Recycled Denim,670,0,1,321
2024-11-22,11,Organic Cotton Tees,781,0,1,427
2024-11-22,11,Vegan Leather bags,891,0,1,278
2024-11-22,11,Bamboo Activewear,706,0,1,922
2024-11-23,11,Recycled Denim,954,0,1,336
2024-11-23,11,Organic Cotton Tees,847,0,1,544
2024-11-23,11,Vegan Leather bags,858,0,1,375
2024-11-23,11,Bamboo Activewear,723,0,1,401
2024-11-24,11,Recycled Denim,670,0,1,645
2024-11-24,11,Organic Cotton Tees,818,0,1,683
2024-11-24,11,Vegan Leather bags,504,0,1,943
2024-11-24,11,Bamboo Activewear,766,0,1,383
2024-11-25,11,Recycled Denim,560,0,1,825
2024-11-25,11,Organic Cotton Tees,566,0,1,123
2024-11-25,11,Vegan Leather bags,510,0,1,404
2024-11-25,11,Bamboo Activewear,560,0,1,144
2024-11-26,11,Recycled Denim,596,0,1,187
2024-11-26,11,Organic Cotton Tees,635,0,1,288
2024-11-26,11,Vegan Leather bags,1255,1,1,782
2024-11-26,11,Bamboo Activewear,492,0,1,719
2024-11-27,11,Recycled Denim,558,0,1,573
2024-11-27,11,Organic Cotton Tees,468,0,1,246
2024-11-27,11,Vegan Leather bags,515,0,1,181
2024-11-27,11,Bamboo Activewear,572,0,1,459
2024-11-28,11,Recycled Denim,488,0,1,844
2024-11-28,11,Organic Cotton Tees,509,0,1,142
2024-11-28,11,Vegan Leather bags,592,0,1,753
2024-11-28,11,Bamboo Activewear,562,0,1,878
2024-11-29,11,Recycled Denim,688,0,1,401
2024-11-29,11,Organic Cotton Tees,1742,1,1,718
2024-11-29,11,Vegan Leather bags,826,0,1,156
2024-11-29,11,Bamboo Activewear,826,0,1,297
2024-11-30,11,Recycled Denim,689,0,1,240
2024-11-30,11,Organic Cotton Tees,786,0,1,107
2024-11-30,11,Vegan Leather bags,2041,1,1,478
2024-11-30,11,Bamboo Activewear,780,0,1,705
2024-12-01,11,Recycled Denim,769,0,1,749
2024-12-01,11,Organic Cotton Tees,738,0,1,872
2024-12-01,11,Vegan Leather bags,980,0,1,378
2024-12-01,11,Bamboo Activewear,748,0,1,632
2024-12-02,11,Recycled Denim,1175,1,1,812
2024-12-02,11,Organic Cotton Tees,558,0,1,496
2024-12-02,11,Vegan Leather bags,633,0,1,888
2024-12-02,11,Bamboo Activewear,536,0,1,349
2024-12-03,11,Recycled Denim,565,0,1,861
2024-12-03,11,Organic Cotton Tees,413,0,1,549
2024-12-03,11,Vegan Leather bags,614,0,1,649
2024-12-03,11,Bamboo Activewear,648,0,1,366
2024-12-04,11,Recycled Denim,650,0,1,414
2024-12-04,11,Organic Cotton Tees,536,0,1,193
2024-12-04,11,Vegan Leather bags,671,0,1,116
2024-12-04,11,Bamboo Activewear,537,0,1,657
2024-12-05,11,Recycled Denim,713,0,1,710
2024-12-05,11,Organic Cotton Tees,545,0,1,669
2024-12-05,11,Vegan Leather bags,473,0,1,309
2024-12-05,11,Bamboo Activewear,639,0,1,864
2024-12-06,11,Recycled Denim,732,0,1,734
2024-12-06,11,Organic Cotton Tees,678,0,1,476
2024-12-06,11,Vegan Leather bags,743,0,1,133
2024-12-06,11,Bamboo Activewear,815,0,1,849
2024-12-07,11,Recycled Denim,654,0,1,900
2024-12-07,11,Organic Cotton Tees,615,0,1,675
2024-12-07,11,Vegan Leather bags,839,0,1,321
2024-12-07,11,Bamboo Activewear,851,0,1,969
2024-12-08,11,Recycled Denim,841,0,1,219
2024-12-08,11,Organic Cotton Tees,767,0,1,642
2024-12-08,11,Vegan Leather bags,600,0,1,394
2024-12-08,11,Bamboo Activewear,689,0,1,558
2024-12-09,11,Recycled Denim,585,0,1,306
2024-12-09,11,Organic Cotton Tees,705,0,1,223
2024-12-09,11,Vegan Leather bags,539,0,1,196
2024-12-09,11,Bamboo Activewear,680,0,1,460
2024-12-10,11,Recycled Denim,561,0,1,857
2024-12-10,11,Organic Cotton Tees,482,0,1,864
2024-12-10,11,Vegan Leather bags,665,0,1,269
2024-12-10,11,Bamboo Activewear,710,0,1,398
2024-12-11,11,Recycled Denim,621,0,1,908
2024-12-11,11,Organic Cotton Tees,484,0,1,744
2024-12-11,11,Vegan Leather bags,474,0,1,360
2024-12-11,11,Bamboo Activewear,617,0,1,905
2024-12-12,11,Recycled Denim,569,0,1,501
2024-12-12,11,Organic Cotton Tees,636,0,1,386
2024-12-12,11,Vegan Leather bags,557,0,1,368
2024-12-12,11,Bamboo Activewear,701,0,1,786
2024-12-13,11,Recycled Denim,708,0,1,524
2024-12-13,11,Organic Cotton Tees,753,0,1,808
2024-12-13,11,Vegan Leather bags,709,0,1,253
2024-12-13,11,Bamboo Activewear,678,0,1,500
2024-12-14,11,Recycled Denim,654,0,1,735
2024-12-14,11,Organic Cotton Tees,677,0,1,958
2024-12-14,11,Vegan Leather bags,905,0,1,926
2024-12-14,11,Bamboo Activewear,742,0,1,159
2024-12-15,11,Recycled Denim,844,0,1,621
2024-12-15,11,Organic Cotton Tees,1316,1,1,439
2024-12-15,11,Vegan Leather bags,578,0,1,314
2024-12-15,11,Bamboo Activewear,932,0,1,309
2024-12-16,11,Recycled Denim,398,0,1,320
2024-12-16,11,Organic Cotton Tees,604,0,1,814
2024-12-16,11,Vegan Leather bags,1043,1,1,863
2024-12-16,11,Bamboo Activewear,670,0,1,393
2024-12-17,11,Recycled Denim,613,0,1,726
2024-12-17,11,Organic Cotton Tees,895,1,1,825
2024-12-17,11,Vegan Leather bags,639,0,1,193
2024-12-17,11,Bamboo Activewear,517,0,1,970
2024-12-18,11,Recycled Denim,472,0,1,868
2024-12-18,11,Organic Cotton Tees,542,0,1,310
2024-12-18,11,Vegan Leather bags,441,0,1,375
2024-12-18,11,Bamboo Activewear,683,0,1,242
2024-12-19,11,Recycled Denim,569,0,1,221
2024-12-19,11,Organic Cotton Tees,701,0,1,528
2024-12-19,11,Vegan Leather bags,1099,1,1,372
2024-12-19,11,Bamboo Activewear,1037,1,1,337
2024-12-20,11,Recycled Denim,829,0,1,170
2024-12-20,11,Organic Cotton Tees,1504,1,1,456
2024-12-20,11,Vegan Leather bags,877,0,1,667
2024-12-20,11,Bamboo Activewear,579,0,1,525
2024-12-21,11,Recycled Denim,946,0,1,678
2024-12-21,11,Organic Cotton Tees,950,0,1,152
2024-12-21,11,Vegan Leather bags,865,0,1,855
2024-12-21,11,Bamboo Activewear,783,0,1,183
2024-12-22,11,Recycled Denim,807,0,1,758
2024-12-22,11,Organic Cotton Tees,613,0,1,480
2024-12-22,11,Vegan Leather bags,867,0,1,127
2024-12-22,11,Bamboo Activewear,1566,1,1,414
2024-12-23,11,Recycled Denim,1016,1,1,869
2024-12-23,11,Organic Cotton Tees,564,0,1,368
2024-12-23,11,Vegan Leather bags,565,0,1,811
2024-12-23,11,Bamboo Activewear,1066,1,1,499
2024-12-24,11,Recycled Denim,467,0,1,518
2024-12-24,11,Organic Cotton Tees,967,1,1,270
2024-12-24,11,Vegan Leather bags,1038,1,1,677
2024-12-24,11,Bamboo Activewear,507,0,1,735
2024-12-25,11,Recycled Denim,552,0,1,938
2024-12-25,11,Organic Cotton Tees,1200,1,1,511
2024-12-25,11,Vegan Leather bags,515,0,1,124
2024-12-25,11,Bamboo Activewear,504,0,1,280
2024-12-26,11,Recycled Denim,1087,1,1,567
2024-12-26,11,Organic Cotton Tees,578,0,1,713
2024-12-26,11,Vegan Leather bags,455,0,1,648
2024-12-26,11,Bamboo Activewear,609,0,1,463
2024-12-27,11,Recycled Denim,642,0,1,449
2024-12-27,11,Organic Cotton Tees,618,0,1,976
2024-12-27,11,Vegan Leather bags,761,0,1,337
2024-12-27,11,Bamboo Activewear,632,0,1,836
2024-12-28,11,Recycled Denim,1735,1,1,239
2024-12-28,11,Organic Cotton Tees,934,0,1,375
2024-12-28,11,Vegan Leather bags,722,0,1,376
2024-12-28,11,Bamboo Activewear,1064,1,1,400
2024-12-29,11,Recycled Denim,612,0,1,749
2024-12-29,11,Organic Cotton Tees,1381,1,1,508
2024-12-29,11,Vegan Leather bags,793,0,1,730
2024-12-29,11,Bamboo Activewear,1218,1,1,960
2024-12-30,11,Recycled Denim,514,0,1,449
2024-12-30,11,Organic Cotton Tees,489,0,1,554
2024-12-30,11,Vegan Leather bags,728,0,1,412
2024-12-30,11,Bamboo Activewear,1049,1,1,889
2024-12-31,11,Recycled Denim,562,0,1,729
2024-12-31,11,Organic Cotton Tees,705,0,1,937
2024-12-31,11,Vegan Leather bags,591,0,1,537
2024-12-31,11,Bamboo Activewear,561,0,1,790
2025-01-01,11,Recycled Denim,295,0,0,791
2025-01-01,11,Organic Cotton Tees,401,1,0,340
2025-01-01,11,Vegan Leather bags,338,0,0,403
2025-01-01,11,Bamboo Activewear,671,1,0,813
2025-01-02,11,Recycled Denim,246,0,0,762
2025-01-02,11,Organic Cotton Tees,299,0,0,992
2025-01-02,11,Vegan Leather bags,609,1,0,528
2025-01-02,11,Bamboo Activewear,350,0,0,160
2025-01-03,11,Recycled Denim,822,1,0,156
2025-01-03,11,Organic Cotton Tees,293,0,0,812
2025-01-03,11,Vegan Leather bags,383,0,0,144
2025-01-03,11,Bamboo Activewear,877,1,0,170
2025-01-04,11,Recycled Denim,416,0,0,472
2025-01-04,11,Organic Cotton Tees,332,0,0,892
2025-01-04,11,Vegan Leather bags,382,0,0,475
2025-01-04,11,Bamboo Activewear,434,0,0,239
2025-01-05,11,Recycled Denim,819,1,0,365
2025-01-05,11,Organic Cotton Tees,353,0,0,154
2025-01-05,11,Vegan Leather bags,765,1,0,352
2025-01-05,11,Bamboo Activewear,528,0,0,777
2025-01-06,11,Recycled Denim,329,0,0,669
2025-01-06,11,Organic Cotton Tees,347,0,0,603
2025-01-06,11,Vegan Leather bags,302,0,0,515
2025-01-06,11,Bamboo Activewear,387,0,0,240
2025-01-07,11,Recycled Denim,303,0,0,763
2025-01-07,11,Organic Cotton Tees,309,0,0,162
2025-01-07,11,Vegan Leather bags,289,0,0,225
2025-01-07,11,Bamboo Activewear,347,0,0,505
2025-01-08,11,Recycled Denim,399,0,0,788
2025-01-08,11,Organic Cotton Tees,513,1,0,932
2025-01-08,11,Vegan Leather bags,318,0,0,736
2025-01-08,11,Bamboo Activewear,336,0,0,899
2025-01-09,11,Recycled Denim,259,0,0,941
2025-01-09,11,Organic Cotton Tees,269,0,0,711
2025-01-09,11,Vegan Leather bags,298,0,0,109
2025-01-09,11,Bamboo Activewear,338,0,0,388
2025-01-10,11,Recycled Denim,422,0,0,644
2025-01-10,11,Organic Cotton Tees,417,0,0,282
2025-01-10,11,Vegan Leather bags,334,0,0,687
2025-01-10,11,Bamboo Activewear,443,0,0,519
2025-01-11,11,Recycled Denim,389,0,0,174
2025-01-11,11,Organic Cotton Tees,344,0,0,354
2025-01-11,11,Vegan Leather bags,374,0,0,435
2025-01-11,11,Bamboo Activewear,439,0,0,134
2025-01-12,11,Recycled Denim,304,0,0,255
2025-01-12,11,Organic Cotton Tees,391,0,0,603
2025-01-12,11,Vegan Leather bags,761,1,0,217
2025-01-12,11,Bamboo Activewear,878,1,0,419
2025-01-13,11,Recycled Denim,255,0,0,878
2025-01-13,11,Organic Cotton Tees,272,0,0,401
2025-01-13,11,Vegan Leather bags,273,0,0,811
2025-01-13,11,Bamboo Activewear,310,0,0,403
2025-01-14,11,Recycled Denim,271,0,0,445
2025-01-14,11,Organic Cotton Tees,297,0,0,541
2025-01-14,11,Vegan Leather bags,263,0,0,314
2025-01-14,11,Bamboo Activewear,560,1,0,207
2025-01-15,11,Recycled Denim,281,0,0,307
2025-01-15,11,Organic Cotton Tees,392,0,0,620
2025-01-15,11,Vegan Leather bags,335,0,0,280
2025-01-15,11,Bamboo Activewear,313,0,0,898
2025-01-16,11,Recycled Denim,598,1,0,215
2025-01-16,11,Organic Cotton Tees,279,0,0,103
2025-01-16,11,Vegan Leather bags,288,0,0,682
2025-01-16,11,Bamboo Activewear,315,0,0,787
2025-01-17,11,Recycled Denim,276,0,0,162
2025-01-17,11,Organic Cotton Tees,716,1,0,842
2025-01-17,11,Vegan Leather bags,392,0,0,839
2025-01-17,11,Bamboo Activewear,334,0,0,264
2025-01-18,11,Recycled Denim,259,0,0,947
2025-01-18,11,Organic Cotton Tees,429,0,0,507
2025-01-18,11,Vegan Leather bags,484,0,0,886
2025-01-18,11,Bamboo Activewear,711,1,0,746
2025-01-19,11,Recycled Denim,345,0,0,373
2025-01-19,11,Organic Cotton Tees,469,0,0,405
2025-01-19,11,Vegan Leather bags,391,0,0,490
2025-01-19,11,Bamboo Activewear,314,0,0,113
2025-01-20,11,Recycled Denim,353,0,0,457
2025-01-20,11,Organic Cotton Tees,242,0,0,406
2025-01-20,11,Vegan Leather bags,481,1,0,593
2025-01-20,11,Bamboo Activewear,689,1,0,358
2025-01-21,11,Recycled Denim,317,0,0,613
2025-01-21,11,Organic Cotton Tees,418,1,0,883
2025-01-21,11,Vegan Leather bags,300,0,0,771
2025-01-21,11,Bamboo Activewear,321,0,0,340
2025-01-22,11,Recycled Denim,380,0,0,426
2025-01-22,11,Organic Cotton Tees,365,0,0,152
2025-01-22,11,Vegan Leather bags,273,0,0,578
2025-01-22,11,Bamboo Activewear,308,0,0,875
2025-01-23,11,Recycled Denim,296,0,0,642
2025-01-23,11,Organic Cotton Tees,248,0,0,578
2025-01-23,11,Vegan Leather bags,318,0,0,253
2025-01-23,11,Bamboo Activewear,219,0,0,968
2025-01-24,11,Recycled Denim,271,0,0,413
2025-01-24,11,Organic Cotton Tees,429,0,0,122
2025-01-24,11,Vegan Leather bags,444,0,0,980
2025-01-24,11,Bamboo Activewear,403,0,0,693
2025-01-25,11,Recycled Denim,312,0,0,105
2025-01-25,11,Organic Cotton Tees,395,0,0,943
2025-01-25,11,Vegan Leather bags,375,0,0,918
2025-01-25,11,Bamboo Activewear,300,0,0,284
2025-01-26,11,Recycled Denim,383,0,0,764
2025-01-26,11,Organic Cotton Tees,306,0,0,838
2025-01-26,11,Vegan Leather bags,276,0,0,301
2025-01-26,11,Bamboo Activewear,697,1,0,337
2025-01-27,11,Recycled Denim,282,0,0,682
2025-01-27,11,Organic Cotton Tees,356,0,0,600
2025-01-27,11,Vegan Leather bags,562,1,0,539
2025-01-27,11,Bamboo Activewear,328,0,0,985
2025-01-28,11,Recycled Denim,292,0,0,759
2025-01-28,11,Organic Cotton Tees,331,0,0,879
2025-01-28,11,Vegan Leather bags,354,0,0,981
2025-01-28,11,Bamboo Activewear,328,0,0,212
2025-01-29,11,Recycled Denim,395,0,0,857
2025-01-29,11,Organic Cotton Tees,595,1,0,994
2025-01-29,11,Vegan Leather bags,271,0,0,746
2025-01-29,11,Bamboo Activewear,289,0,0,283
2025-01-30,11,Recycled Denim,411,0,0,434
2025-01-30,11,Organic Cotton Tees,318,0,0,773
2025-01-30,11,Vegan Leather bags,362,0,0,781
2025-01-30,11,Bamboo Activewear,334,0,0,410
2025-01-31,11,Recycled Denim,428,0,0,768
2025-01-31,11,Organic Cotton Tees,339,0,0,171
2025-01-31,11,Vegan Leather bags,470,0,0,835
2025-01-31,11,Bamboo Activewear,332,0,0,314
2025-02-01,11,Recycled Denim,442,0,0,206
2025-02-01,11,Organic Cotton Tees,426,0,0,898
2025-02-01,11,Vegan Leather bags,351,0,0,800
2025-02-01,11,Bamboo Activewear,431,0,0,223
2025-02-02,11,Recycled Denim,357,0,0,857
2025-02-02,11,Organic Cotton Tees,415,0,0,656
2025-02-02,11,Vegan Leather bags,415,0,0,174
2025-02-02,11,Bamboo Activewear,468,0,0,998
2025-02-03,11,Recycled Denim,223,0,0,118
2025-02-03,11,Organic Cotton Tees,549,1,0,928
2025-02-03,11,Vegan Leather bags,297,0,0,502
2025-02-03,11,Bamboo Activewear,252,0,0,486
2024-01-01,12,Recycled Denim,217,0,0,767
2024-01-01,12,Organic Cotton Tees,227,0,0,208
2024-01-01,12,Vegan Leather bags,228,0,0,918
2024-01-01,12,Bamboo Activewear,327,0,0,897
2024-01-02,12,Recycled Denim,261,0,0,764
2024-01-02,12,Organic Cotton Tees,396,1,0,901
2024-01-02,12,Vegan Leather bags,219,0,0,905
2024-01-02,12,Bamboo Activewear,407,1,0,516
2024-01-03,12,Recycled Denim,227,0,0,120
2024-01-03,12,Organic Cotton Tees,195,0,0,349
2024-01-03,12,Vegan Leather bags,179,0,0,843
2024-01-03,12,Bamboo Activewear,290,0,0,800
2024-01-04,12,Recycled Denim,369,1,0,544
2024-01-04,12,Organic Cotton Tees,339,0,0,641
2024-01-04,12,Vegan Leather bags,267,0,0,645
2024-01-04,12,Bamboo Activewear,323,0,0,397
2024-01-05,12,Recycled Denim,433,0,0,725
2024-01-05,12,Organic Cotton Tees,278,0,0,642
2024-01-05,12,Vegan Leather bags,264,0,0,676
2024-01-05,12,Bamboo Activewear,602,1,0,199
2024-01-06,12,Recycled Denim,349,0,0,414
2024-01-06,12,Organic Cotton Tees,530,1,0,538
2024-01-06,12,Vegan Leather bags,771,1,0,199
2024-01-06,12,Bamboo Activewear,300,0,0,560
2024-01-07,12,Recycled Denim,290,0,0,879
2024-01-07,12,Organic Cotton Tees,269,0,0,283
2024-01-07,12,Vegan Leather bags,357,0,0,700
2024-01-07,12,Bamboo Activewear,557,1,0,765
2024-01-08,12,Recycled Denim,301,0,0,811
2024-01-08,12,Organic Cotton Tees,371,1,0,304
2024-01-08,12,Vegan Leather bags,435,1,0,237
2024-01-08,12,Bamboo Activewear,458,1,0,142
2024-01-09,12,Recycled Denim,303,0,0,228
2024-01-09,12,Organic Cotton Tees,299,0,0,475
2024-01-09,12,Vegan Leather bags,235,0,0,580
2024-01-09,12,Bamboo Activewear,381,0,0,912
2024-01-10,12,Recycled Denim,575,1,0,242
2024-01-10,12,Organic Cotton Tees,263,0,0,615
2024-01-10,12,Vegan Leather bags,294,0,0,612
2024-01-10,12,Bamboo Activewear,280,0,0,321
2024-01-11,12,Recycled Denim,341,0,0,218
2024-01-11,12,Organic Cotton Tees,436,1,0,453
2024-01-11,12,Vegan Leather bags,135,0,0,105
2024-01-11,12,Bamboo Activewear,198,0,0,517
2024-01-12,12,Recycled Denim,299,0,0,465
2024-01-12,12,Organic Cotton Tees,629,1,0,409
2024-01-12,12,Vegan Leather bags,321,0,0,554
2024-01-12,12,Bamboo Activewear,731,1,0,356
2024-01-13,12,Recycled Denim,392,0,0,535
